SQL_SignatoryStateId,API_SignatoryStateId,SQL_Id,API_Id,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_StateOrCounty,API_StateOrCounty,SQL_City,API_City,SQL_Country,API_Country,SQL_PostCode,API_PostCode,SQL_PrimaryAddress,API_PrimaryAddress,SQL_isThePrimaryAddress,API_isThePrimaryAddress,Test Case Status
676,676,695,695,St. Vincent & the Grenadines Maritime Administration,St. Vincent & the Grenadines Maritime Administration, Cruise Ship Berth, Cruise Ship Berth,P.O. Box 2857,P.O. Box 2857,null,null,null,null,Kingstown,Kingstown,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,null,null,true,true,True,true,Test Case Passed
675,675,694,694,Ministry of Transport of the Russian Federation (MINTRAS),Ministry of Transport of the Russian Federation (MINTRAS),ul.Rozhdestvenka  1  p.1,ul.Rozhdestvenka  1  p.1,null,null,null,null,null,null,Moscow,Moscow,RUSSIAN FEDERATION,RUSSIAN FEDERATION,109012,109012,true,true,True,true,Test Case Passed
674,674,693,693,Ministry of Maritime Economy and Inland Navigation,Ministry of Maritime Economy and Inland Navigation,Department of Maritime Economy,Department of Maritime Economy,Nowy Swiat 6/12,Nowy Swiat 6/12,null,null,null,null,Warsaw,Warsaw,Poland,Poland,00-400,00-400,true,true,True,true,Test Case Passed
673,673,690,691,Philippine Overseas Employment Administration (POEA),Department of Labor and Employment (DOLE),Blas F. Ople Building,5/f DOLE Building,Ortigas Avenue corner EDSA,Gen. Luna Wing  Intramuros,null,null,null,null,Mandaluyong City,Manila,Philippines,Philippines,null,null,true,false,True,false,Test Case failed
673,673,691,691,Department of Labor and Employment (DOLE),Department of Labor and Employment (DOLE),5/f DOLE Building,5/f DOLE Building,Gen. Luna Wing  Intramuros,Gen. Luna Wing  Intramuros,null,null,null,null,Manila,Manila,Philippines,Philippines,null,null,false,false,False,false,Test Case Passed
673,673,692,691,Maritime Industry Authority (MARINA),Department of Labor and Employment (DOLE),984 Parkview Plaza,5/f DOLE Building,Taft Avenue corner Kalaw Street,Gen. Luna Wing  Intramuros,null,null,null,null,Manila,Manila,Philippines,Philippines,null,null,false,false,False,false,Test Case failed
672,672,689,689,Panama Maritime Authority,Panama Maritime Authority,PanCanal Building,PanCanal Building,Ave. Omar Torrijos Herrera-Albrook,Ave. Omar Torrijos Herrera-Albrook,null,null,Panama City,Panama City,0843 Balboa Ancón,0843 Balboa Ancón,Panama,Panama,533,533,true,true,True,true,Test Case Passed
671,671,688,688,Palau International Ship Registry,Palau International Ship Registry,16701 Greenspoint Park Drive  Suite 155,16701 Greenspoint Park Drive  Suite 155,null,null,null,null,TX,TX,Houston,Houston,USA,USA,77060,77060,true,true,True,true,Test Case Passed
670,670,687,687,Norwegian Maritime Authority (NMA),Norwegian Maritime Authority (NMA),P.O.Box 2222,P.O.Box 2222,null,null,null,null,null,null,Haugesund,Haugesund,Norway,Norway,NO-5509,NO-5509,true,true,True,true,Test Case Passed
669,669,686,686,The Nigerian Maritime Administration and Safety Agency (NIMASA),The Nigerian Maritime Administration and Safety Agency (NIMASA),Maritime House,Maritime House,#4  Burma Road  Apapa 5804800 - 4,#4  Burma Road  Apapa 5804800 - 4,null,null,null,null,Lagos,Lagos,Nigeria,Nigeria,null,null,true,true,True,true,Test Case Passed
668,668,685,685,null,null,null,null,null,null,null,null,null,null,null,null,Nicaragua,Nicaragua,null,null,true,true,True,true,Test Case Passed
667,667,684,684,Directorate of Shipping & Maritime Affairs,Directorate of Shipping & Maritime Affairs,Seru Mahuma z/n,Seru Mahuma z/n,,,,,,,Netherlands Antilles,Netherlands Antilles,CURACAO,CURACAO,,,true,true,True,true,Test Case Passed
666,666,683,683,Ministery of Infrastructure and Water Management,Ministery of Infrastructure and Water Management,Netherlands Shipping Inspectorate,Netherlands Shipping Inspectorate,Postbox 16191,Postbox 16191,,,,,2500 BD Den Haag,2500 BD Den Haag,NETHERLANDS,NETHERLANDS,,,true,true,True,true,Test Case Passed
665,665,681,681,Ministry of Equipment and Transport,Ministry of Equipment and Transport, Boulevard Houphouet Boigny, Boulevard Houphouet Boigny,null,null,null,null,null,null,Casablanca,Casablanca,Morocco,Morocco,null,null,true,true,True,true,Test Case Passed
664,664,680,680,null,null,null,null,null,null,null,null,null,null,null,null,Montenegro,Montenegro,null,null,true,true,True,true,Test Case Passed
663,663,679,679,Mongolia Maritime Administration (Operations),Mongolia Maritime Administration (Operations),Mongolia Ship Registry,Mongolia Ship Registry,133 New Bridge Road,133 New Bridge Road,,,,,#16-02 Chinatown Point 059413,#16-02 Chinatown Point 059413,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,,,true,true,True,true,Test Case Passed
662,662,678,678,Ministry of Public Infrastructure,Ministry of Public Infrastructure,National Development Unit,National Development Unit,Land Transport and  Shipping,Land Transport and  Shipping,4th Floor  New Government Centre,4th Floor  New Government Centre,,,Port-Louis,Port-Louis,MAURITIUS,MAURITIUS,,,true,true,True,true,Test Case Passed
661,661,677,677,Marshall Islands Maritime and Corporate Administrators  Inc. c/o International Registries  Inc.,Marshall Islands Maritime and Corporate Administrators  Inc. c/o International Registries  Inc.,Attn: Regulatory Affairs,Attn: Regulatory Affairs,11495 Commerce Park Drive,11495 Commerce Park Drive,null,null,VA,VA,Reston,Reston,Marshall Islands,Marshall Islands,20191-1506,20191-1506,true,true,True,true,Test Case Passed
660,660,676,676,Transport Malta  Ports & Yachting Directorate,Transport Malta  Ports & Yachting Directorate,Malta Transport Centre,Malta Transport Centre,null,null,null,null,null,null,Marsa,Marsa,Malta,Malta,MRS 1917,MRS 1917,true,true,True,true,Test Case Passed
659,659,675,675,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,true,True,true,Test Case Passed
658,658,674,674,Marine Department of Malaysia,Marine Department of Malaysia,P.O. Box 12 Jalan Limbungan,P.O. Box 12 Jalan Limbungan,null,null,null,null,null,null,Port Klang Selangor,Port Klang Selangor,Malaysia,Malaysia,42007,42007,true,true,True,true,Test Case Passed
657,657,673,673,Luxembourg Maritime Administration,Luxembourg Maritime Administration,19-21  Boulevard Royal,19-21  Boulevard Royal,null,null,null,null,null,null,null,null,Luxembourg,Luxembourg,L-2449,L-2449,true,true,True,true,Test Case Passed
656,656,672,672,Lithuanian Transport Safety Administration,Lithuanian Transport Safety Administration,Svitrigailos str. 42,Svitrigailos str. 42,LT-03209 ,LT-03209 ,,,,,Vilnius,Vilnius,LITHUANIA  REPUBLIC OF,LITHUANIA  REPUBLIC OF,,,true,true,True,true,Test Case Passed
655,655,669,671,LIBERIAN INTERNATIONAL SHIP & CORPORATE REGISTRY,Liberia Maritime Authority (LMA),8619 Westwood Center Drive  Suite 300,Tubman Boulevard  Sinkor,Suite 300,null,,null,Virginia,null,Vienna,Monrovia,UNITED STATES OF AMERICA,Liberia,22182,null,true,false,True,false,Test Case failed
655,655,670,671,Ministry of Labour,Liberia Maritime Authority (LMA),P.O. Box 10-9040,Tubman Boulevard  Sinkor,null,null,null,null,null,null,Monrovia 10,Monrovia,Liberia,Liberia,null,null,false,false,False,false,Test Case failed
655,655,671,671,Liberia Maritime Authority (LMA),Liberia Maritime Authority (LMA),Tubman Boulevard  Sinkor,Tubman Boulevard  Sinkor,null,null,null,null,null,null,Monrovia,Monrovia,Liberia,Liberia,null,null,false,false,False,false,Test Case Passed
654,654,668,668,Latvian Maritime Authority,Latvian Maritime Authority,5 Trijadibas Str,5 Trijadibas Str,null,null,null,null,null,null,Riga,Riga,Latvia,Latvia,LV-1048,LV-1048,true,true,True,true,Test Case Passed
653,653,667,667,Minitry of Oceans and Fisheries,Minitry of Oceans and Fisheries,Sejong Government Complex,Sejong Government Complex,94  Dasom 2ro,94  Dasom 2ro,null,null,Republic of Korea,Republic of Korea,Sejong-si,Sejong-si,Republic of Korea,Republic of Korea,30110,30110,true,true,True,true,Test Case Passed
652,652,666,666,Ministry of Information  Communication and Transport  Marine Division,Ministry of Information  Communication and Transport  Marine Division,Betio P.O. Box 487,Betio P.O. Box 487,,,,,,,Tarawa,Tarawa,KIRIBATI,KIRIBATI,,,true,true,True,true,Test Case Passed
651,651,665,665,Kenya Maritime Authority,Kenya Maritime Authority,null,null,null,null,null,null,Kenya,Kenya,Mombasa,Mombasa,Kenya,Kenya,null,null,true,true,True,true,Test Case Passed
650,650,664,664,Ministry of Land  Infrastructure  Transport and Tourism (MLIT),Ministry of Land  Infrastructure  Transport and Tourism (MLIT),2-1-3 Kasumigaseki,2-1-3 Kasumigaseki,null,null,null,null,Tokyo,Tokyo,Chiyoda-ku,Chiyoda-ku,Japan,Japan,100-8918,100-8918,true,true,True,true,Test Case Passed
649,649,663,663,Ministry of Transport - Directorate General for the supervision of port authorities  port facilities and maritime transport and inland waterways,Ministry of Transport - Directorate General for the supervision of port authorities  port facilities and maritime transport and inland waterways,Viale dell Arte  16,Viale dell Arte  16,null,null,null,null,null,null,Rome,Rome,Italy,Italy,144,144,true,true,True,true,Test Case Passed
648,648,662,662,The Marine Survey Office (MSO) of the Irish Maritime Administration (IMA),The Marine Survey Office (MSO) of the Irish Maritime Administration (IMA),Department of Transport  Tourism and Sport,Department of Transport  Tourism and Sport,Leeson Lane,Leeson Lane,null,null,null,null,Dublin 2,Dublin 2,Ireland,Ireland,null,null,true,true,True,true,Test Case Passed
647,647,661,661,Director General of Marine Operation & Maritime Safety,Director General of Marine Operation & Maritime Safety,null,null,null,null,null,null,null,null,null,null,Iran  Islamic Republic of,Iran  Islamic Republic of,null,null,true,true,True,true,Test Case Passed
646,646,660,660,Mercantile Marine Dept  Pratishtha Bhavan,Mercantile Marine Dept  Pratishtha Bhavan,101 Maharshi Karve Road,101 Maharshi Karve Road,,,,,,,Mumbai,Mumbai,INDIA,INDIA,,,true,true,True,true,Test Case Passed
645,645,659,659,National Transport Authority  Road  Railway and Shipping Authority  Department for Shipping,National Transport Authority  Road  Railway and Shipping Authority  Department for Shipping,Teréz krt. 62,Teréz krt. 62,null,null,null,null,null,null,Budapest,Budapest,Hungary,Hungary,H-1066,H-1066,true,true,True,true,Test Case Passed
644,644,658,658,Ministry of Shipping  Maritime Affairs & the Aegean,Ministry of Shipping  Maritime Affairs & the Aegean,Akti vaseliadi,Akti vaseliadi,Gates E1-E2,Gates E1-E2,null,null,null,null,Piraeus,Piraeus,Greece,Greece,18510,18510,true,true,True,true,Test Case Passed
643,643,656,657,Berufsgenossenschaft fuer Transport und Verkehrswirtschaft (BG Verkehr),Berufsgenossenschaft fuer Transport und Verkehrswirtschaft (BG Verkehr),Dienststelle Schiffssicherheit der BG Verkehr,Dienststelle Schiffssicherheit der BG Verkehr,Brandstwiete 1,Brandstwiete 1,null,null,null,null,Hamburg,Hamburg,Germany,Germany,D-20457,D-20457,true,false,True,false,Test Case failed
643,643,657,657,Berufsgenossenschaft fuer Transport und Verkehrswirtschaft (BG Verkehr),Berufsgenossenschaft fuer Transport und Verkehrswirtschaft (BG Verkehr),Dienststelle Schiffssicherheit der BG Verkehr,Dienststelle Schiffssicherheit der BG Verkehr,Brandstwiete 1,Brandstwiete 1,null,null,null,null,Hamburg,Hamburg,Germany,Germany,D-20457,D-20457,false,false,False,false,Test Case Passed
642,642,655,655,The Ghana Maritime Authority (GMA),The Ghana Maritime Authority (GMA),No. E354/3  3rd Avenue  East Ridge,No. E354/3  3rd Avenue  East Ridge,Ministries Post Office,Ministries Post Office,null,null,Accra,Accra,null,null,Ghana,Ghana,PMB 34,PMB 34,true,true,True,true,Test Case Passed
641,641,654,654,null,null,null,null,null,null,null,null,null,null,null,null,Gabon,Gabon,null,null,true,true,True,true,Test Case Passed
640,640,652,653,Direction des affaires maritimes (DAM),Direction des Affaires Maritimes,Grande Arche,2 bis  rue Félix Russeil,Paroi Sud,BP. 36,null,null,null,null,Paris-La-Défense Cedex,Noumea Cedex,France,France,92055,98845,true,true,True,true,Test Case failed
640,640,653,653,Direction des Affaires Maritimes,Direction des Affaires Maritimes,2 bis  rue Félix Russeil,2 bis  rue Félix Russeil,BP. 36,BP. 36,null,null,null,null,Noumea Cedex,Noumea Cedex,France,France,98845,98845,true,true,True,true,Test Case Passed
639,639,651,651,The Ministry of Employment and the Economy,The Ministry of Employment and the Economy,Aleksanterinkatu 4,Aleksanterinkatu 4,P.O. Box 32  FI-00023 GOVERNMENT,P.O. Box 32  FI-00023 GOVERNMENT,null,null,null,null,Helsinki,Helsinki,Finland,Finland,null,null,true,true,True,true,Test Case Passed
638,638,650,650,The Maritime Safety Authority of Fiji (MSAF),The Maritime Safety Authority of Fiji (MSAF), Level 4 Kadavu House, Level 4 Kadavu House,414 Victoria Parade,414 Victoria Parade,null,null,null,null,Suva,Suva,Fiji,Fiji,null,null,true,true,True,true,Test Case Passed
637,637,649,649,The Faroese Maritime Authority,The Faroese Maritime Authority,null,null,null,null,null,null,null,null,null,null,Denmark ,Denmark ,null,null,true,true,True,true,Test Case Passed
636,636,648,648,Danish Maritime Authority,Danish Maritime Authority,Fjordvænget 30,Fjordvænget 30,,,,,,,DK-4220 Korsør,DK-4220 Korsør,DENMARK,DENMARK,,,true,true,True,true,Test Case Passed
635,635,647,647,Ministry of Communications and Works Department of Merchant Shipping (DMS),Ministry of Communications and Works Department of Merchant Shipping (DMS),P.O. Box 56193,P.O. Box 56193,null,null,null,null,null,null, Lemesos, Lemesos,Cyprus,Cyprus,3305,3305,true,true,True,true,Test Case Passed
634,634,646,646, Ministry of Maritime Affairs  Transport and Infrastructure, Ministry of Maritime Affairs  Transport and Infrastructure,Prisavlje 14,Prisavlje 14,HR-10000,HR-10000,null,null,null,null,Zagreb,Zagreb,Croatia,Croatia,null,null,true,true,True,true,Test Case Passed
633,633,645,645,null,null,null,null,null,null,null,null,null,null,null,null,Congo,Congo,null,null,true,true,True,true,Test Case Passed
632,632,644,644,Transport Canada  Safety and Security,Transport Canada  Safety and Security,330 Sparks Street  11th floor (AMS),330 Sparks Street  11th floor (AMS),Place de Ville  Tower C,Place de Ville  Tower C,null,null,null,null,Ottawa,Ottawa,Canada,Canada,K1A 0N8,K1A 0N8,true,true,True,true,Test Case Passed
631,631,643,643,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,true,True,true,Test Case Passed
630,630,642,642,Bulgarian Maritime Administration (BMA),Bulgarian Maritime Administration (BMA),Diakon Ignatii Str,Diakon Ignatii Str,9. - 1000,9. - 1000,null,null,null,null,Sofia,Sofia,Bulgaria,Bulgaria,null,null,true,true,True,true,Test Case Passed
629,629,641,641,Federal Ministry of Labor and Social Policy,Federal Ministry of Labor and Social Policy,Marka Marulica 2,Marka Marulica 2,null,null,null,null,null,null,Sarajevo,Sarajevo,Bosnia and Herzegovina,Bosnia and Herzegovina,71000,71000,true,true,True,true,Test Case Passed
628,628,640,640,Ministry of Labour and Public Administration of Benin,Ministry of Labour and Public Administration of Benin,null,null,null,null,null,null,null,null,null,null,Benin,Benin,null,null,true,true,True,true,Test Case Passed
627,627,639,639,International Merchant Marine Registry of Belize (IMMARBE),International Merchant Marine Registry of Belize (IMMARBE),Marina Towers,Marina Towers,Suite 204,Suite 204,Newton Barracks,Newton Barracks,null,null,Belize City,Belize City,Belize,Belize,null,null,true,true,True,true,Test Case Passed
626,626,638,638,Federal Public Service Mobility and Transport  Maritime Transport,Federal Public Service Mobility and Transport  Maritime Transport,Directorate General Shipping,Directorate General Shipping,City Atrium,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,Vooruitgangstraat 56 / Rue du Progres 56,,, Brussels, Brussels,BELGIUM,BELGIUM,B-1210 ,B-1210 ,true,true,True,true,Test Case Passed
625,625,637,637,Ministry of Labour,Ministry of Labour,3rd Floor West ,3rd Floor West ,Warrens Office Complex,Warrens Office Complex,null,null,null,null,St. Michael,St. Michael,Barbados,Barbados,null,null,true,true,True,true,Test Case Passed
624,624,636,636,null,null,null,null,null,null,null,null,null,null,null,null,Bangladesh,Bangladesh,null,null,true,true,True,true,Test Case Passed
623,623,635,635,The Bahamas Maritime Authority,The Bahamas Maritime Authority,Shirlaw House  87 Shirley Street,Shirlaw House  87 Shirley Street,PO Box N-4679,PO Box N-4679,null,null,null,null,Nassau,Nassau,Bahamas,Bahamas,null,null,true,true,True,true,Test Case Passed
622,622,634,634,Australian Maritime Safety Authority (AMSA),Australian Maritime Safety Authority (AMSA),AMSA Head Office  Information Centre,AMSA Head Office  Information Centre,82 Northbourne Avenue,82 Northbourne Avenue,null,null,null,null,Braddon ACT,Braddon ACT,Australia,Australia,2612,2612,true,true,True,true,Test Case Passed
621,621,633,633,Prefectura Naval Argentina,Prefectura Naval Argentina,Av. Eduardo Madero 235,Av. Eduardo Madero 235,C1106ACC,C1106ACC,,,,,Ciudad Autónoma de Buenos Aires ,Ciudad Autónoma de Buenos Aires ,ARGENTINA,ARGENTINA,,,true,true,True,true,Test Case Passed
620,620,632,632,Antigua and Barbuda Department of Marine Services and Merchant Shipping (ADOMS),Antigua and Barbuda Department of Marine Services and Merchant Shipping (ADOMS),Corner of Popeshead and Dickenson Bay Streets,Corner of Popeshead and Dickenson Bay Streets,P.O. Box 1394,P.O. Box 1394,null,null,Antigua  W.I.,Antigua  W.I., St. John’s, St. John’s,Antigua and Barbuda,Antigua and Barbuda,1394,1394,true,true,True,true,Test Case Passed
618,618,630,630,Viet nam Maritime Administration,Viet nam Maritime Administration,No. 8 Pham Hung - Mai Dich,No. 8 Pham Hung - Mai Dich,null,null,null,null,null,null,Cau Giay - Ha Noi,Cau Giay - Ha Noi,Vietnam,Vietnam,null,null,true,true,True,true,Test Case Passed
617,617,629,629,Isle of Man Ship Registry,Isle of Man Ship Registry,St Georges Court,St Georges Court,Upper Church Street,Upper Church Street,null,null,Isle of Man,Isle of Man,Douglas,Douglas,United Kingdom,United Kingdom,IM1 1EX,IM1 1EX,true,true,True,true,Test Case Passed
616,616,628,628,Gibraltar Maritime Administration (GMA),Gibraltar Maritime Administration (GMA),Watergate House 2/8 Casemates Square,Watergate House 2/8 Casemates Square,P.O. Box 71,P.O. Box 71,null,null,null,null,null,null,United Kingdom,United Kingdom,null,null,true,true,True,true,Test Case Passed
615,615,627,627,Maritime Authority of the Cayman Islands - Cayman Islands Shipping Registry (CISR),Maritime Authority of the Cayman Islands - Cayman Islands Shipping Registry (CISR),3rd Floor  Kirk House,3rd Floor  Kirk House,22 Albert Panton Street,22 Albert Panton Street,null,null,Cayman Islands,Cayman Islands,George Town  Grand Cayman,George Town  Grand Cayman,United Kingdom,United Kingdom,Box 2256,Box 2256,true,true,True,true,Test Case Passed
614,614,626,734,null,Bermuda Government,null,Bermuda Shipping and Maritime Authority,null,3rd Floor  Global House ,null,43 Church Street,null,,null,Hamilton ,United Kingdom,BERMUDA,null,HM 12,true,false,True,false,Test Case failed
614,614,734,734,Bermuda Government,Bermuda Government,Bermuda Shipping and Maritime Authority,Bermuda Shipping and Maritime Authority,3rd Floor  Global House ,3rd Floor  Global House ,43 Church Street,43 Church Street,,,Hamilton ,Hamilton ,BERMUDA,BERMUDA,HM 12,HM 12,false,false,False,false,Test Case Passed
613,613,625,625,Civil Liability Certificates (CLC) Team,Civil Liability Certificates (CLC) Team,Maritime & Coastguard Agency,Maritime & Coastguard Agency,Registry of Shipping and Seamen,Registry of Shipping and Seamen,Anchor Court  Keen Road,Anchor Court  Keen Road,,,Cardiff,Cardiff,UNITED KINGDOM,UNITED KINGDOM,CF24 5JW,CF24 5JW,true,true,True,true,Test Case Passed
612,612,624,624,Tuvalu Ship Registry,Tuvalu Ship Registry,null,null,null,null,null,null,Vaiaku  Funafuti,Vaiaku  Funafuti,null,null,Tuvalu,Tuvalu,null,null,true,true,True,true,Test Case Passed
611,611,622,623,Directorate of Maritime Affairs - International Ship Registry,Togo Maritime Administration,IRB-Greece 110-112 Notara St,null,null,null,Piraeos,null,null,null,null,null,Greece,null,185-35,null,true,false,True,false,Test Case failed
611,611,623,623,Togo Maritime Administration,Togo Maritime Administration,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,False,false,Test Case Passed
610,610,621,621,Swiss Maritime Navigation Office (SMNO),Swiss Maritime Navigation Office (SMNO),Elisabethenstrasse 33,Elisabethenstrasse 33,P.O. Box,P.O. Box,null,null,null,null,Basel,Basel,Switzerland,Switzerland,CH-4010,CH-4010,true,true,True,true,Test Case Passed
609,609,620,620,Swedish Transport Agency,Swedish Transport Agency, SE-601 73 Norrkoping, SE-601 73 Norrkoping,null,null,null,null,null,null,null,null,Sweden,Sweden,null,null,true,true,True,true,Test Case Passed
608,608,619,619,Ministry of Development  Director General of the Merchant Marine,Ministry of Development  Director General of the Merchant Marine,C/ Ruiz de Alarcón  1,C/ Ruiz de Alarcón  1,null,null,null,null,null,null,Madrid,Madrid,Spain,Spain,28071,28071,true,true,True,true,Test Case Passed
607,607,618,618,South African Maritime Safety Authority (SAMSA),South African Maritime Safety Authority (SAMSA),146 Lunnon Road Cnr Jan Shoba & Lunnon Road,146 Lunnon Road Cnr Jan Shoba & Lunnon Road,null,null,null,null,Pretoria,Pretoria,Hillcrest,Hillcrest,South Africa,South Africa,183,183,true,true,True,true,Test Case Passed
